"PlayerID","Player","Squad","League","Nation","Pos","Age","Born","Season","MP","Min","Mn.MP","Min.","Starts","Mn.Start","Subs","Mn.Sub","unSub","X90s","Sh","Sh.90","SoT","SoT.","SoT.90","G.Sh","G.SoT","Gls","Ast","G.A","PK","PKatt","PKcon","OG","xG","npxG","npxG.Sh","G.xG","np.G.xG","Pass","Cmp","Cmp.","PassLive","PassDead","KP","Crs","CrsPA","A.xAG","xAG","xA","PPA","Live","Dead","FK","TB","Sw","TI","CK","In","Out","Str","Compl","PPM","Mis","Tkl","TklW","Tkl.","Tkld","Tkld.","Tkl.Int","Int","Blocks","Clr","Fls","Recov","Def","Def.3rd","Mid.3rd","Att.3rd","Att","Att.Pen","Off","Dis","Won","Won.","Lost","X...","X...90","On.Off","onG","onGA","onxG","onxGA","xG...","xG...90","SCA","SCA90","PrgC","PrgDist","PrgP","PrgR","Rec","Carries","CPA","Touches","Dist","TotDist","Ballon.d.or","European.Golden.Shoe","League.Won","UCL_Won","The.Best.FIFA.Mens.Player","UEFA.Best.Player","UCL_MP","UCL_Gls","UCL_xG","UCL_Ast","UCL_xA","UCL_KP","UCL_GCA","UCL_SCA","crosses_per90","prg_received_per90","touches_att_3rd_per90","progressive_passes_per90_raw","progressive_carries_per90_raw","key_passes_per90_raw","tackles_per90_raw","interceptions_per90_raw","recoveries_per90_raw","pass_completion","progressive_passes_per90","progressive_carries_per90","key_passes_per90","tackles_per90","interceptions_per90","recoveries_per90","estimated_possession_proxy","padj_multiplier","padj_tackles","padj_interceptions","padj_recoveries","progression_index","defending_score","age_score","scouting_score"
13436,"Nicolas Pallois","Nantes","Ligue 1","FRA","DF",36,1987,"2024-2025",26,2017,78,65.9,23,87,3,5,6,22.4,18,0.13,1,33.3,0.04,0,0,0,2,2,0,0,1,1,0.4,0.4,0.14,0,0,30,731,83.6,11,0,3,7,1,1.6,0.4,0.4,1,813,61,32,1,4,26,0,0,0,0,19,1.19,8,61,27,58.7,4,57.1,89,28,48,164,22,96,0,44,13,4,63,2,0,3,20,55.6,26,0,0,0,29,38,27.5,39.3,0,0,11,0.49,6,5456,52,5,626,570,1,1192,22,14898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312345066931086,0.22310361923649,0.178482895389192,2.32027764005949,0.267724343083788,0.133862171541894,2.72186415468518,1.24938026772434,4.2835894893406,83.6,2.40734999084619,0.318679996122119,0.190525750184544,2.34573952161968,1.20296404451264,4.23238013236385,50.0453274395908,1.00226636809918,2.35105583084046,1.20569040384758,4.24197226367944,1.00939995549755,7.79871849836749,0.5,2.92697553170926
24683,"Nicolás Valentini","Hellas Verona","Serie A","ARG","DF",23,2001,"2024-2025",14,1129,81,33,13,85,1,22,0,12.5,7,0.64,0,0,0,0,0,0,0,0,0,0,1,0,0.3,0.3,0.04,0,0,8,316,67.5,11,0,6,5,0,0,0.8,0.4,2,441,26,17,1,8,9,0,0,0,0,9,0.79,5,35,23,64.5,0,0,50,15,15,97,22,43,0,22,12,1,31,14,0,2,50,79.4,11,0,0,0.66,6,11,8.9,14.7,0,0,11,0.88,4,3269,42,1,304,268,1,654,13.3,6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398582816651904,0.0797165633303809,0.0797165633303809,3.348095659876,0.318866253321523,0.478299379982285,2.79007971656333,1.19574844995571,3.42781222320638,67.5,3.34341669836168,0.389203880732309,0.334466515155757,2.21841656174275,1.15340074552568,3.58912676437784,51.1716984881624,1.0585179913678,2.348233842953,1.22089544039597,3.79915525339365,1.40411331331602,7.36828453674262,1,3.03963068634919
23945,"Nicolò Casale","Bologna","Serie A","ITA","DF",26,1998,"2024-2025",15,900,60,26.3,9,84,6,24,17,10,7,0.4,1,25,0.1,0,0,0,1,1,0,0,0,1,0.5,0.5,0.12,0,0,8,448,87.5,10,0,3,0,0,0.5,0.5,0.5,2,485,26,20,3,4,2,0,0,0,0,7,1.73,9,11,5,50,0,0,28,17,15,43,23,43,0,4,6,1,10,9,0,1,32,58.2,5,0,0,0,14,16,11.9,9.2,2.7,0.27,12,1.2,3,3003,29,2,353,328,0,615,9.7,8803,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.1,2.9,0.3,0.3,1.1,1.7,4.3,87.5,2.9735538103638,0.38849544805804,0.26593500007794,1.29519008678326,1.39685341382557,4.20080217573774,53.6843314323096,1.1821606328229,1.53112273261765,1.65130511564886,4.96602295843394,1.25418507719309,8.14845080670045,0.95,3.22370927288737
3369,"Niklas Stark","Werder Bremen","Bundesliga","GER","DF",29,1995,"2024-2025",26,2106,81,68.8,25,84,1,13,1,23.4,27,0.51,3,25,0.13,0,0,0,1,1,0,0,0,0,1.1,1.1,0.09,0,0,14,1098,85.6,9,1,1,3,0,0.9,0.1,0.3,3,1228,54,44,0,2,8,0,0,0,0,17,1.65,7,33,21,66.7,0,0,69,36,41,129,30,73,0,20,11,2,21,14,2,0,48,60.8,7,1,0.04,0.42,38,37,33.8,31,2.8,0.12,11,0.47,7,7753,62,3,1003,882,0,1558,15.9,21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205128205128,0.128205128205128,0.0854700854700855,2.64957264957265,0.299145299145299,0.0427350427350427,1.41025641025641,1.53846153846154,3.11965811965812,85.6,2.70559587107701,0.343968976579652,0.141630820251548,1.43473960511622,1.40523372251876,3.2727852619061,49.661564690986,0.983079849525095,1.41046359510534,1.38145695648133,3.2174092428026,1.10772514708214,6.00932979438927,0.85,2.50148899714964
3370,"Niklas Süle","Dortmund","Bundesliga","GER","DF",28,1995,"2024-2025",15,1053,70,34.4,12,80,3,31,6,11.7,6,0.77,2,22.2,0.17,0,0,0,0,0,0,0,1,0,0.6,0.6,0.07,0,0,5,870,92.8,14,0,3,1,0,0,0.1,0.4,0,895,41,19,0,4,8,0,0,0,0,5,2.07,3,14,12,71.4,4,57.1,18,4,11,46,5,53,0,9,5,0,14,9,0,0,12,66.7,4,9,0.77,0.28,27,18,21.3,19.8,1.4,0.12,15,1.28,15,5368,47,10,798,668,0,1038,16.2,15061,0,0,0,0,0,0,5,0,0,0,0.1,1,0,4,0.0854700854700855,0.854700854700855,0,4.01709401709402,1.28205128205128,0.256410256410256,1.1965811965812,0.341880341880342,4.52991452991453,92.8,3.90838526132992,1.12572097567172,0.252259096380966,1.33217395874877,0.697048565797434,4.37269819179008,49.5037283787869,0.975191510373542,1.29912473491252,0.679755843683711,4.26421815405943,1.8351335043169,6.24309873265566,0.95,2.88978302152346
19808,"Nikola Milenković","Nott'ham Forest","Premier League","SRB","DF",26,1997,"2024-2025",37,3330,90,97.4,37,90,0,0,0,37,24,0.78,8,27.6,0.22,0.17,0.63,5,2,7,0,0,0,0,4,4,0.14,1,1,17,850,82.3,16,0,9,0,0,0.9,1.1,0.5,2,994,32,32,0,3,0,0,0,0,0,37,1.73,4,51,29,79.4,0,0,78,27,41,209,20,85,1,36,13,2,34,64,2,2,101,72.1,7,12,0.32,0.32,57,45,44.2,47.7,0,0,21,0.57,3,6325,51,6,727,547,2,1412,11.6,17093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162162162162162,0.0540540540540541,1.37837837837838,0.0810810810810811,0.243243243243243,1.37837837837838,0.72972972972973,2.2972972972973,82.3,1.48466833892851,0.130653334855045,0.245710564557016,1.40247846985395,0.810538756038787,2.49744887961912,50.0745073870706,1.0037253521196,1.40770319599431,0.813558298311614,2.5067527560964,0.637862473297602,4.72801425040233,0.95,1.94584926443974
22768,"Norbert Gyömbér","Salernitana","Serie A","SVK","DF",31,1992,"2023-2024",22,1760,80,51.5,20,82,2,58,3,19.6,23,0.2,0,0,0,0,0,0,0,0,0,0,1,1,0.2,0.2,0.04,0,0,10,630,84,8,0,5,0,0,0,0.2,0.1,0,709,39,30,0,1,9,0,0,0,0,14,0.55,16,36,18,76.9,3,33.3,59,23,33,77,33,111,0,30,6,0,26,8,0,2,31,52.5,6,0,0,0.02,16,41,14.9,34.7,0,0,9,0.46,4,4495,42,2,460,427,0,961,13.7,11574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102272727272727,0,2.14772727272727,0.204545454545455,0.255681818181818,1.84090909090909,1.17613636363636,5.67613636363636,84,2.26332894099913,0.271772312608904,0.252707967996262,1.72402475485776,1.15049648986311,5.33857356936687,48.4864524887373,0.924466764001166,1.59380358618126,1.06359576697845,4.93533383205474,0.961315311630986,7.59273318521445,0.85,2.91634608021673
4232,"Obite N'Dicka","Roma","Serie A","CIV","DF",24,1999,"2024-2025",38,3420,90,100,38,90,0,0,0,38,30,0.47,5,27.8,0.13,0,0,0,1,1,0,0,0,0,1,1,0.06,0,0,16,2295,92.1,30,0,8,0,0,0.3,0.7,0.4,3,2374,115,56,0,4,5,0,0,0,0,38,1.82,20,32,26,66.7,2,66.7,65,33,46,150,37,134,0,17,15,0,21,26,1,3,61,55.5,7,21,0.55,0,56,35,53,40.9,12.1,0.32,33,0.87,29,14137,107,5,2065,1734,0,2823,11.2,42188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131578947368421,0,2.81578947368421,0.763157894736842,0.210526315789474,0.842105263157895,0.868421052631579,3.52631578947368,92.1,2.84254880367656,0.751298255230117,0.224723946988098,0.976377158417413,0.918047990013386,3.58066611976634,46.4625669108718,0.824949947419196,0.805462285497749,0.757343641089841,2.95387032722694,1.32339739923813,4.51667625381453,1,2.17646183583961
4708,"Odilon Kossounou","Atalanta","Serie A","CIV","DF",23,2001,"2024-2025",18,1125,63,32.9,12,81,6,26,2,12.5,6,0.48,4,66.7,0.32,0,0,0,0,0,0,0,0,0,0.5,0.5,0.09,0,0,10,599,88.2,6,0,1,3,0,0,0,0.2,2,653,25,16,1,3,9,0,0,0,0,8,2.22,12,16,11,46.2,7,58.3,29,13,16,25,15,62,0,8,6,2,13,15,1,3,23,57.5,7,10,0.8,0,25,15,22.6,12.6,10,0.8,7,0.56,13,3587,46,14,532,456,4,790,17.5,10625,0,0,0,0,0,0,4,0,0.2,2,0.4,3,1,2,0.24,1.12,0.16,3.68,1.04,0.08,1.28,1.04,4.96,88.2,3.62664814763736,0.946467171423342,0.187227263080692,1.37391603150804,1.0678168504315,4.68835116064868,54.2620704700944,1.2099351670135,1.6623493230452,1.29198915926667,5.67260094457739,1.65436763173091,8.62693942688926,1,3.53802888075914
4093,"Ohis Felix Uduokhai","Augsburg","Bundesliga","GER","DF",25,1997,"2023-2024",33,2921,89,95.5,33,89,0,0,0,32.5,35,0.4,3,23.1,0.09,0.15,0.67,2,0,2,0,0,0,1,1.4,1.4,0.11,0.6,0.6,10,1349,81.4,12,2,9,3,0,0,0.8,1.3,5,1562,91,45,0,11,4,0,0,0,0,31,1.15,17,37,21,64,1,14.3,83,46,45,178,29,150,3,18,14,5,25,53,0,7,111,62,9,0,0,0,49,59,42.2,54.9,0,0,20,0.62,25,9681,101,6,1202,1077,1,2036,9.2,25826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924340979116741,0.184868195823348,0.15405682985279,3.11194796302636,0.770284149263951,0.277302293735022,1.14002054091065,1.41732283464567,4.6217048955837,81.4,3.12461609432566,0.755878924890245,0.266460558348067,1.22234150640723,1.34145040521171,4.53966680479535,50.1527374237871,1.00763672272746,1.23167618956993,1.35169469000895,4.57433498145862,1.4359963762445,7.1577058610375,0.95,2.99311030880905
4546,"Omar Alderete","Getafe","La Liga","PAR","DF",27,1996,"2024-2025",34,2971,87,86.9,34,87,0,0,0,33,22,1.15,10,26.3,0.3,0.03,0.1,1,0,1,0,0,4,0,1.7,1.7,0.04,0,0,16,724,65.5,28,1,11,6,2,0,0.9,0.9,15,1026,67,61,3,29,0,0,0,0,0,27,1.21,30,43,29,66.7,10,35.7,83,40,38,241,33,115,1,30,11,2,30,39,8,9,101,66.4,10,0,0,0.31,32,35,33.5,40.5,0,0,37,1.12,25,7859,112,7,658,633,2,1585,21.9,16992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181756984180411,0.212049814877146,0.0605856613934702,3.39279703803433,0.757320767418378,0.333221137664086,1.30259171995961,1.2117132278694,3.48367553012454,65.5,3.3881115993898,0.744434279381295,0.300523789297857,1.34639293746003,1.18560265097528,3.55071302721969,49.9041138541648,0.995205729440898,1.33993796543898,1.17991855109092,3.53368994828947,1.53418654276657,6.05354646481937,0.95,2.68523855655244
14429,"Oumar Solet","Udinese","Serie A","FRA","DF",24,2000,"2024-2025",19,1672,88,48.9,19,88,0,0,0,18.6,19,0.65,7,58.3,0.38,0.08,0.14,1,2,3,0,0,0,0,0.8,0.8,0.06,0.2,0.2,13,982,88.5,27,1,17,9,2,0.8,1.2,0.8,9,1028,78,31,3,8,2,0,0,0,0,17,1.05,17,33,19,70,5,16.1,50,17,32,78,17,92,1,18,13,2,30,15,0,11,20,50,9,0,0,0.04,17,24,20.7,23.3,0,0,33,1.78,20,5319,65,6,874,806,2,1325,21.5,19162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48444976076555,0.322966507177034,0.107655502392345,3.4988038277512,1.07655502392344,0.915071770334928,1.77631578947368,0.915071770334928,4.95215311004785,88.5,3.47987181043492,1.0025152024001,0.559382435581877,1.67784385193633,0.981503056887933,4.75238279505637,51.8193971508714,1.0907197446299,1.83005741771285,1.07054476356227,5.18351774860741,1.7344374056497,8.08411992988253,1,3.40751094122464
4233,"Ozan Kabak","Hoffenheim","Bundesliga","TUR","DF",23,2000,"2023-2024",28,2282,82,74.6,28,82,0,0,1,25.4,21,0.75,7,36.8,0.28,0.21,0.57,4,0,4,0,0,1,0,2.2,2.2,0.11,1.8,1.8,22,1159,85.3,15,0,8,3,2,0,1.1,1.7,16,1337,19,19,4,11,0,0,0,0,0,17,1.29,13,48,35,57.6,5,33.3,94,46,43,106,31,96,0,32,14,2,33,28,0,5,68,59.1,14,0,0,0,46,52,38.2,43.2,0,0,22,0.87,21,7126,110,11,1093,947,2,1665,12.2,21139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118317265556529,0.433829973707274,0.0788781770376862,4.33829973707274,0.828220858895706,0.315512708150745,1.89307624890447,1.81419807186678,3.78615249780894,85.3,4.25848719276781,0.802947928220918,0.285553129105979,1.78080140459469,1.60879561015102,3.82089701299911,49.2813520365813,0.964083058398939,1.71684046454278,1.55101259217318,3.68366207811955,1.85408064516234,6.95151513483551,1,3.11238679851559
8857,"Pablo Marí","Fiorentina","Serie A","ESP","DF",30,1993,"2024-2025",13,1098,84,32.1,12,90,1,18,1,12.2,14,0.41,1,20,0.08,0,0,0,0,0,0,0,0,0,0.1,0.1,0.03,0,0,5,565,91.3,9,0,0,0,0,0,0,0.1,0,594,21,13,0,0,2,0,0,0,0,12,1.77,0,14,9,54.5,1,100,39,25,19,94,14,39,0,11,3,0,11,5,0,2,31,72.1,5,5,0.41,0,19,14,15.6,16.6,0,0,10,0.82,2,3710,27,0,467,409,0,784,21.6,10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21311475409836,0.163934426229508,0,1.14754098360656,2.04918032786885,3.19672131147541,91.3,2.37819609627722,0.271711634306635,0.159101351162685,1.3020093731647,1.61612096274619,3.42778759260785,50.4416104363636,1.02207693406915,1.33075374825347,1.6517999586885,3.5034626332929,0.973313731074139,6.48601634023488,0.85,2.59643039450012
23111,"Patric","Lazio","Serie A","ESP","DF",30,1993,"2023-2024",20,1608,80,47,19,82,1,45,8,17.9,9,0.34,2,33.3,0.11,0.33,1,2,0,2,0,0,0,0,1.4,1.4,0.23,0.6,0.6,6,1051,87.7,7,0,4,11,1,0,0.2,0.3,6,1143,51,34,2,11,16,0,0,0,0,17,1.85,4,13,8,44.4,0,0,19,6,15,44,8,71,1,10,3,0,18,7,0,0,9,34.6,10,13,0.73,0.88,25,12,24.2,16,8.2,0.46,9,0.5,3,7423,72,12,983,791,0,1295,19.5,20688,0,0,0,0,0,0,5,0,0,0,0.1,2,0,6,0.615671641791045,0.671641791044776,0,4.02985074626866,0.167910447761194,0.223880597014925,0.727611940298508,0.335820895522388,3.97388059701493,87.7,3.95326830165876,0.24666533335195,0.238094372058264,1.00008037312912,0.615358954649096,3.97944072099947,50.2355911171129,1.01177901105026,1.01186033089536,0.622607274575784,4.02631459722597,1.53808724408641,5.66078220269712,0.85,2.5711695584437
5048,"Patrick Mainka","Heidenheim","Bundesliga","GER","DF",29,1994,"2024-2025",34,3060,90,100,34,90,0,0,0,34,36,0.74,8,32,0.24,0.04,0.13,1,1,2,0,0,0,0,1.9,1.9,0.08,0,0,25,1425,85.4,23,0,7,4,0,0.7,0.3,0.7,5,1631,33,28,1,1,3,0,0,0,0,34,0.85,16,58,30,63.6,3,27.3,126,68,61,206,17,152,0,36,20,2,55,43,2,8,109,63.7,20,0,0,0,37,64,40.3,57.6,0,0,28,0.82,21,12007,102,12,1257,1171,1,2136,14.1,28334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0.352941176470588,0.0588235294117647,3,0.617647058823529,0.205882352941176,1.70588235294118,2,4.47058823529412,85.4,3.01877725198895,0.618744594350542,0.222897556033777,1.65787927338152,1.79160274467157,4.41094193921755,52.3968971611572,1.11927436653077,1.8556217734986,2.00529502711706,4.93705424482173,1.33785783670949,8.79797104543738,0.85,3.42993444831501
10940,"Pau Cubarsí","Barcelona","La Liga","ESP","DF",17,2007,"2024-2025",35,2618,75,76.5,29,84,6,30,3,29.1,9,0.28,0,0,0,0,0,0,3,3,0,0,1,0,0.8,0.8,0.1,0,0,3,2434,93.5,34,0,9,2,1,1.4,1.6,1,4,2516,84,67,4,7,7,0,0,0,0,20,2.26,7,34,23,63.3,2,25,50,16,12,86,24,102,0,21,10,3,30,17,0,1,62,58.5,11,49,1.68,0.11,81,32,66.7,32.5,34.2,1.18,35,1.2,26,16006,191,6,2193,1823,0,2805,8.9,45654,0,0,1,0,0,0,13,0,0.2,1,0.3,4,3,13,0.0687547746371276,0.206264323911383,0.103132161955691,6.56608097784568,0.893812070282659,0.309396485867074,1.16883116883117,0.550038197097021,3.50649350649351,93.5,6.34265625497837,0.864049860810587,0.284243517491194,1.2509583395492,0.69397682431577,3.57795332489474,48.3914624617565,0.919746088853935,1.15056404011959,0.638282469919704,3.29080857667387,2.60272235593185,5.07965508671317,1,2.85848546838669
11144,"Pau Navarro","Villarreal","La Liga","ESP","DF",19,2005,"2024-2025",17,916,54,26.8,8,74,9,36,21,10.2,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,7,517,89.6,6,0,1,2,0,0,0,0.2,1,497,78,19,0,2,59,0,0,0,0,3,2.24,4,23,17,48.7,4,57.1,27,4,13,41,10,46,0,15,6,2,39,2,0,4,9,39.1,20,12,1.18,0.89,28,16,18.7,12.9,5.8,0.57,6,0.59,3,3122,40,7,403,322,0,668,30.4,8684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196506550218341,0.687772925764192,0.196506550218341,3.93013100436681,0.294759825327511,0.0982532751091703,2.25982532751092,0.393013100436681,4.51965065502183,89.6,3.82314742229213,0.383512044369465,0.201014521086048,1.88193077976549,0.748940140719301,4.34994296523214,49.2206701179665,0.961053216008675,1.80863562819933,0.719771330836273,4.18052667619066,1.52955818916765,6.70893363522626,1,2.91410336623494
9838,"Pau Torres","Aston Villa","Premier League","ESP","DF",27,1997,"2024-2025",24,2020,84,59.1,23,87,1,21,4,22.4,11,0.36,2,25,0.09,0,0,0,0,0,0,0,0,0,0.5,0.5,0.06,0,0,5,1217,88.9,11,0,3,3,0,0,0.1,0.4,8,1248,117,67,4,12,3,0,0,0,0,22,1.58,6,21,15,58.8,2,11.8,31,10,16,75,8,62,0,11,8,2,17,17,0,5,18,38.3,7,0,0,0,30,33,30.7,29.5,1.3,0.06,14,0.62,40,7907,97,8,1090,965,0,1518,11.7,21319,0,0,0,0,0,0,9,0,0.6,2,0.1,2,2,11,0.133663366336634,0.356435643564356,0.0891089108910891,4.32178217821782,1.78217821782178,0.133663366336634,0.935643564356436,0.445544554455446,2.76237623762376,88.9,4.23396396867831,1.61966694358642,0.190380759447298,1.10593427438828,0.65152116558885,2.98519357820363,45.8040009616899,0.793224987194564,0.87725470063967,0.516802868231203,2.36793013784387,2.10356037801868,3.76198770671474,0.95,2.24892046322189
23779,"Paweł Dawidowicz","Hellas Verona","Serie A","POL","DF",28,1995,"2023-2024",28,2143,77,62.7,25,84,3,15,2,23.8,9,0.38,1,11.1,0.04,0,0,0,0,0,0,0,0,1,0.5,0.5,0.06,0,0,8,972,82.9,8,1,2,2,0,0,0,0.1,2,1102,70,52,0,11,10,0,0,0,0,21,1,13,53,30,58.6,1,20,77,24,17,114,33,139,0,33,18,2,29,14,0,5,67,69.1,12,0,0,0,20,31,21.3,29.9,0,0,11,0.46,11,7048,89,5,787,749,0,1425,11.5,20339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839944003733085,0.209986000933271,0.0839944003733085,3.73775081661223,0.461969202053196,0.0839944003733085,2.22585160989267,1.0079328044797,5.83761082594494,82.9,3.70286908320326,0.484319601005673,0.162481064346423,2.01083077877592,1.03618062156371,5.52233117115738,51.1716984881624,1.0585179913678,2.12850055693044,1.09681583023186,5.8454868989613,1.51138279203113,9.0708032861236,0.95,3.59869410264953
4100,"Philipp Lienhart","Freiburg","Bundesliga","AUT","DF",28,1996,"2024-2025",32,2770,87,90.5,31,87,1,71,0,30.8,20,0.26,1,12.5,0.03,0.13,1,1,0,1,0,0,0,0,0.5,0.5,0.06,0.5,0.5,11,1943,86.2,20,4,6,9,0,0,0.8,1,9,2089,156,54,0,18,48,0,0,0,0,28,1.63,10,22,13,48.4,5,50,58,36,31,124,22,113,1,12,10,0,31,19,3,2,57,61.3,16,0,0,0.56,42,44,40,36.3,3.8,0.12,26,0.84,44,13902,138,9,1712,1444,1,2520,13.8,37592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292418772563177,0.292418772563177,0,4.48375451263538,1.42960288808664,0.194945848375451,0.714801444043321,1.16967509025271,3.67148014440433,86.2,4.40759923013521,1.34405892676931,0.217492862319383,0.90386311288312,1.15266159892861,3.71678105956023,48.985592843178,0.949323091081199,0.858058124236479,1.09424827206551,3.52842608433377,2.07559812642848,5.48073248063576,0.95,2.75065899476212
24485,"Pietro Comuzzo","Fiorentina","Serie A","ITA","DF",19,2005,"2024-2025",33,2200,67,64.3,24,85,9,18,4,24.4,22,0.2,2,40,0.08,0.2,0.5,1,0,1,0,0,0,0,0.5,0.5,0.1,0.5,0.5,13,1085,85.7,17,0,7,3,0,0,0.6,0.2,4,1221,42,25,0,3,17,0,0,0,0,18,1.88,15,43,21,79.3,2,100,72,29,35,113,25,86,2,29,11,3,29,9,0,4,63,59.4,6,10,0.41,0,35,25,32.8,26.1,6.7,0.27,20,0.82,14,6285,75,12,982,892,1,1533,13,22161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122727272727273,0.490909090909091,0.122727272727273,3.06818181818182,0.572727272727273,0.286363636363636,1.75909090909091,1.18636363636364,3.51818181818182,85.7,3.08820063154898,0.580077246492991,0.26940029166675,1.68240740414707,1.16130903355904,3.59897856552833,50.4416104363636,1.02207693406915,1.71954980148587,1.18694717652683,3.67843297803579,1.36247558866765,6.58492995604849,1,2.80616922228161
19668,"Radu Drăgușin","Tottenham","Premier League","ROU","DF",22,2002,"2024-2025",16,1252,78,36.6,14,83,2,43,7,13.9,16,0.36,1,20,0.07,0,0,0,0,0,0,0,0,0,0.1,0.1,0.02,0,0,6,716,85.2,8,0,4,1,1,0,0.4,0.2,2,793,47,40,1,3,3,0,0,0,0,11,0.88,8,10,6,50,0,0,25,15,22,49,6,48,0,8,2,0,12,12,0,2,33,60,6,0,0,0,25,29,21.8,29.7,0,0,8,0.58,7,5250,37,2,669,623,0,961,12.7,13638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718849840255591,0.143769968051118,0,2.65974440894569,0.503194888178914,0.287539936102236,0.718849840255591,1.07827476038339,3.45047923322684,85.2,2.74751132531477,0.529495882452421,0.264797969937591,1.04025516685434,1.08821266987623,3.59416149536808,50.538518300873,1.02691940979006,1.06825822197712,1.11750671267537,3.69091420151355,1.22440934661613,5.87667913616603,1,2.53796747949626
10596,"Rafa Marín","Alavés","La Liga","ESP","DF",21,2002,"2023-2024",33,2443,74,71.4,27,87,6,15,3,27.1,21,0.48,3,23.1,0.11,0,0,0,0,0,0,0,0,1,0.7,0.7,0.05,0,0,13,846,82.5,16,1,5,1,0,0,0.3,0.4,2,962,60,54,0,23,3,0,0,0,0,26,1.18,11,32,20,51.9,1,20,65,33,34,129,28,117,0,23,9,0,27,25,0,4,56,56.6,13,0,0,0,23,36,30.5,33.8,0,0,18,0.66,13,7334,77,6,696,628,0,1303,14.5,17631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368399508800655,0.221039705280393,0,2.83667621776504,0.478919361440851,0.184199754400327,1.1788784281621,1.21571837904216,4.31027425296766,82.5,2.87182136414922,0.49682862996174,0.21316774774323,1.26263706984305,1.18441421819041,4.26252042264783,48.2510395902554,0.912774209326954,1.1525025530929,1.08110275152435,3.89071870852236,1.24085494393834,6.12432401313961,1,2.61613918151722
8873,"Raphaël Varane","Manchester Utd","Premier League","FRA","DF",30,1993,"2023-2024",22,1375,63,40.2,16,81,6,12,4,15.3,18,0.52,2,25,0.13,0.13,0.5,1,0,1,0,0,0,0,1.3,1.3,0.16,0,0,5,694,88.9,13,1,1,0,0,0,0.1,0.6,4,708,69,24,1,0,3,0,0,0,0,12,1.91,6,18,11,71.4,1,50,33,15,23,88,8,67,0,10,7,1,14,11,2,2,21,80.8,4,2,0.13,0.26,25,23,25.2,27.5,0,0,16,1.05,16,3767,59,2,569,549,0,945,9.2,11976,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0.130909090909091,0.0654545454545455,3.86181818181818,1.04727272727273,0.0654545454545455,1.17818181818182,0.981818181818182,4.38545454545455,88.9,3.79456506458913,0.966031553780876,0.173031179065543,1.30171940294398,1.02999903077672,4.29131666592392,50.7010607118321,1.03503868591047,1.3473299402473,1.0660888433042,4.4416787627236,1.71559483084658,6.85509754627509,0.85,3.00166719622116
15321,"Rasmus Nicolaisen","Toulouse","Ligue 1","DEN","DF",26,1997,"2023-2024",33,2925,89,95.6,33,89,0,0,0,32.5,33,0.58,5,26.3,0.15,0.11,0.4,2,0,2,0,0,2,0,1.1,1.1,0.06,0.9,0.9,11,1426,84.9,8,0,5,0,0,0,0.6,0.5,2,1616,61,42,1,4,4,0,0,0,0,31,1.21,10,50,30,59.1,1,25,92,42,44,158,45,150,2,39,11,0,44,44,0,2,108,75,18,0,0,0,39,44,38.4,45.6,0,0,16,0.49,5,10332,95,11,1246,1343,0,2027,10.3,27959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338461538461538,0,2.92307692307692,0.153846153846154,0.153846153846154,1.53846153846154,1.29230769230769,4.61538461538461,84.9,2.94743463622887,0.202180149659048,0.191970433915781,1.52779544062209,1.2465327435868,4.53427640151115,49.9260693422551,0.996303483949578,1.52214792025407,1.24192491529276,4.51751537601591,1.15749902576736,7.28158821156273,0.95,2.92237607377577
