"Player","Squad","League","Age","progressive_passes_per90","progressive_carries_per90","key_passes_per90","tackles_per90","interceptions_per90","recoveries_per90","crosses_per90","pass_completion","progression_score","defending_score","xT_proxy","age_score","scouting_score","role_profile"
"Jorge Cuenca","Villarreal","La Liga",23,3.57615894039735,0.504330106979114,0.275089149261335,1.92562404482934,0.962812022414671,3.75955170657157,0.596026490066225,83.2,1.19343664012444,6.64798777381559,2.34742740703006,0.75,2.70497098819445,"Balanced Defender"
"Jorge Herrando","Osasuna","La Liga",23,2.20985935813446,0.312717081146937,0.0547445255474453,1.35382490301482,0.805898729307157,2.52718523901636,0.0658857979502196,82.6,0.694655168300565,4.68690887133834,1.45100244733945,0.75,1.91653472872173,"Balanced Defender"
"Jorge Sáenz","Leganés","La Liga",27,1.91715976331361,0.266272189349112,0.106508875739645,1.97041420118343,1.33136094674556,3.0887573964497,0,83.7,0.622905920075713,6.3905325443787,1.25680473372781,0.5,2.35002213134389,"Balanced Defender"
"Joseph Okumu","Reims","Ligue 1",27,5.50649627587467,0.865139445265258,0.106194690265487,1.93243263826482,1.56733127199062,6.21330327631639,0.210196030645972,81.8,1.75161801673445,9.71306718657182,3.64995354363091,0.5,3.79636736266533,"Defensive Stopper"
"Josh Doig","Sassuolo","Serie A",21,2.2114668652271,2.01042442293373,0.938198064035741,1.67535368577811,1.07222635889799,3.28369322412509,3.14966492926284,68.4,1.65904981621367,6.03127326880119,2.13104988830975,1,2.74140190712583,"Balanced Defender"
"Josha Vagnoman","Stuttgart","Bundesliga",23,2.40850019035574,1.31161557174476,0.806075897091752,1.70303859381957,0.41958921876714,4.4636162428294,1.89192633555523,82.15,1.39879345104861,6.5862440554161,1.96974634291135,0.75,2.76754059704427,"Balanced Defender"
"Joshua Kimmich","Bayern Munich","Bundesliga",28,9.47150735294118,2.31617647058824,2.97794117647059,1.86121323529412,0.579044117647059,5.79044117647059,8.06525735294118,86.1,4.36976152780618,8.23069852941176,6.609375,0.5,4.403214169946,"Elite Progressive CB"
"Josip Juranović","Union Berlin","Bundesliga",28,3.82732809422396,1.50277446981022,2.40457717506831,1.51087584164252,0.689096687039005,5.43274994565746,6.64516524798199,67.65,2.42748904623678,7.63272247433899,2.89750664445846,0.5,3.42846236079641,"Elite Progressive CB"
"Josip Stanišić","Leverkusen","Bundesliga",23,6.56621728786677,3.49722442505948,0.785091197462331,2.71213322759715,0.642347343378271,6.20935765265662,1.14195083267248,89.2,3.25449329067928,9.56383822363204,5.33862014274385,0.75,4.41014878336132,"Elite Progressive CB"
"Josué Casimir","Le Havre","Ligue 1",21,2.76785714285714,2.63392857142857,1.38392857142857,1.38392857142857,0.580357142857143,4.77678571428571,2.32142857142857,73.2,2.19895217790518,6.74107142857143,2.71428571428571,1,3.1751022997335,"Ball Progressor"
"José Luis Gayà","Valencia","La Liga",29,3.2815909832022,1.7539444309735,1.2271423674111,3.20654854973704,0.900341976103479,5.13520179934615,4.15680733116498,76.6,1.94183725291871,9.24209232518667,2.67053236231072,0.375,3.70096259872348,"Defensive Stopper"
"José Luis Palomino","Cagliari","Serie A",34,2.91396854764107,0.333024976873265,0.0832562442183164,2.24791859389454,1.83163737280296,4.16281221091582,0,86.7,0.890574472643807,8.24236817761332,1.88159111933395,0.25,2.96564024234152,"Defensive Stopper"
"José María Giménez","Atlético Madrid","La Liga",29,2.32307330135656,0.135407070050863,0.112895814423049,1.19615237482995,0.94717041778808,3.41877386657129,0.0339366515837104,88.95,0.678950901729405,5.56209665918932,1.44800680883428,0.375,2.10415935844856,"Possession Defender"
"João Cancelo","Barcelona","La Liga",29,5.06991610067919,3.81142628845386,1.25848981222533,2.30123851378346,1.04274870155813,5.93288054334798,2.94846184578506,82.8,3.17157521837427,9.27686775868957,4.56652017578905,0.25,4.18449041495658,"Elite Progressive CB"
"João Ferreira","Udinese","Serie A",22,3.01317233809001,0.938529088913282,0.642151481888035,2.86498353457739,1.43249176728869,5.23600439077936,1.03732162458836,75.6,1.35085125605296,9.53347969264544,2.18331503841932,0.75,3.62598441021482,"Defensive Stopper"
"João Neves","Paris S-G","Ligue 1",19,7.02819956616052,1.70824295010846,1.61062906724512,3.07483731019523,1.12255965292842,6.00325379609544,0.732104121475054,91.2,3.01395300839553,10.2006507592191,4.9002169197397,1,4.55697643112394,"Elite Progressive CB"
"Joël Schingtienne","Venezia","Serie A",21,2.24598930481283,0.401069518716578,0.240641711229947,2.16577540106952,1.12299465240642,3.93048128342246,0,86.2,0.806411725288325,7.2192513368984,1.50802139037433,1,2.77454009118485,"Balanced Defender"
"Joël Veltman","Brighton","Premier League",32,4.66266778386514,1.5286570314483,0.272454427653482,2.67047419583233,1.01390585549547,3.95683447898128,0.948130053183199,81.95,1.84832700570859,7.64121453030908,3.4090634828984,0.25,3.16364516137616,"Balanced Defender"
"Joško Gvardiol","Manchester City","Premier League",22,6.25413299189289,2.46740205870972,0.704972016774206,1.85960450688806,1.12611838524675,4.78077840242364,0.939992182314098,88.65,2.7619216481483,7.76650129455845,4.73944061861962,0.875,3.69836904762685,"Elite Progressive CB"
"Juan Berrocal","Getafe","La Liga",25,2.11665098777046,0.0846660395108184,0.0846660395108184,1.18532455315146,1.26999059266228,2.96331138287865,0,76.1,0.597370861329154,5.41862652869238,1.3038570084666,0.5,2.04063630313938,"Balanced Defender"
"Juan Cruz Armada","Osasuna","La Liga",32,3.67710975231227,0.703361338456169,0.195294721216615,1.5130365347842,0.595382934137033,3.78991895990775,0.898656059672784,76.85,1.2631566576665,5.89833842882898,2.48761038676983,0.25,2.40161419171529,"Balanced Defender"
"Juan David Cabal","Hellas Verona","Serie A",22,4.20841683366733,1.56312625250501,0.721442885771543,2.16432865731463,1.56312625250501,4.08817635270541,1.98396793587174,71,1.91493467979236,7.81563126252505,3.1503006012024,0.75,3.33166325067446,"Balanced Defender"
"Juan Foyth","Villarreal","La Liga",26,4.08916460900752,1.19071427773371,0.419511077840966,1.84329016904461,1.07208696915187,4.26711953789258,0.88136710501324,84.45,1.63283040005788,7.18249667608907,2.92978447649799,0.5,2.99233116284987,"Balanced Defender"
"Juan Herzog","Las Palmas","La Liga",21,1.84790874524715,0,0,0.821292775665399,1.2319391634981,2.80608365019011,0,86.4,0.466259223415971,4.85931558935361,1.10874524714829,1,1.93069836617247,"Balanced Defender"
"Juan Jesus","Napoli","Serie A",33,3.83882839974232,0.253297567878679,0.148232144554393,1.94068074051388,0.866225406849648,3.63883579220834,0,90.05,1.11858766937599,6.44574193957187,2.40461606699686,0.25,2.52120764962196,"Possession Defender"
"Juan Miranda","Bologna","Serie A",24,5.71596174219378,1.51962244242396,1.68353280547318,1.55275552359841,0.914717682747823,3.92722209694644,5.6715751137055,77,2.63990002964005,6.39469530329267,4.03742602228585,0.75,3.20136860284382,"Ball Progressor"
"Juanlu Sánchez","Sevilla","La Liga",20,3.68216859863046,2.75016447999245,1.2749338392138,3.44040513708633,0.901490498514517,4.27765992913346,3.36959760670547,80.25,2.43209140890356,8.61955556473431,3.30936695117526,1,3.83895323298172,"Elite Progressive CB"
"Jubal","Auxerre","Ligue 1",30,1.125,0.0340909090909091,0.204545454545455,2.04545454545455,0.852272727272727,3.06818181818182,0,86.8,0.37326910265394,5.96590909090909,0.688636363636364,0.25,2.0758803683343,"Possession Defender"
"Jules Koundé","Barcelona","La Liga",25,6.65332343736241,1.80009057329319,0.909802771357388,1.6626277245645,0.733554293326377,4.285415779748,1.61605994257071,88.3,2.69077349306036,6.68159779763887,4.71203029173472,0.625,3.29408873651581,"Ball Progressor"
"Julian Araujo","Las Palmas","La Liga",21,4.55540355677155,1.41586867305062,0.984952120383037,2.52393980848153,0.615595075239398,4.98632010943912,1.41586867305062,81.8,2.04642721528682,8.12585499316005,3.29958960328317,1,3.53812738406274,"Defensive Stopper"
"Julian Chabot","Stuttgart","Bundesliga",26,3.32393271469094,0.421846545315449,0.268828670362347,1.71604539102285,1.50280355454421,4.42416461998788,0.106257725488892,87.05,1.09670888628988,7.64301356555495,2.16309824694074,0.5,2.91863762418244,"Possession Defender"
"Julian Ryerson","Dortmund","Bundesliga",26,3.46255047720831,2.35888365045759,1.07366797665028,1.9604772759556,0.692915942342684,5.47193230473691,3.20991078132293,85.8,2.15538252170797,8.12532552303519,3.02108374650803,0.5,3.48555066559375,"Elite Progressive CB"
"Julien Laporte","Lorient","Ligue 1",29,2.77227722772277,0.247524752475248,0.0495049504950495,1.13861386138614,0.544554455445545,3.61386138613861,0.0495049504950495,86.3,0.810302897073077,5.2970297029703,1.76237623762376,0.25,2.04953006972032,"Balanced Defender"
"Julien Le Cardinal","Brest","Ligue 1",26,2.54716981132075,0.457184325108853,0.32656023222061,1.76342525399129,2.15529753265602,3.13497822931785,0.391872278664732,86.4,0.935537674434568,7.05370101596517,1.71117561683599,0.5,2.67672537456338,"Balanced Defender"
"Junior Dina Ebimbe","Eint Frankfurt","Bundesliga",22,3.63496932515337,2.62269938650307,0.920245398773006,2.02453987730061,0.414110429447853,5.15337423312883,0.966257668711656,76.5,2.23966657798021,7.5920245398773,3.23006134969325,0.75,3.39997399315528,"Elite Progressive CB"
"Junior Messias","Genoa","Serie A",32,2.47863247863248,2.99145299145299,1.28205128205128,2.22222222222222,0.427350427350427,4.61538461538461,2.05128205128205,72.7,2.22100807794073,7.26495726495726,2.68376068376068,0.25,3.19059041066347,"Ball Progressor"
"Junior Sambia","Salernitana","Serie A",26,3.57558139534884,2.00581395348837,1.04651162790698,1.04651162790698,0.959302325581395,3.31395348837209,2.44186046511628,78.1,2.04214047098165,5.31976744186047,2.94767441860465,0.5,2.5908864209508,"Balanced Defender"
"Jurriën Timber","Arsenal","Premier League",23,5.43649151841125,2.122465866777,0.63301613570542,2.15970211005379,0.819197352089367,3.5002068680182,1.0426148117501,85.6,2.40008550676317,6.47910633016136,4.11088125775755,0.75,3.13936610175368,"Ball Progressor"
"Jérémy Jacquet","Rennes","Ligue 1",19,3.88349514563107,0.776699029126214,0.388349514563107,2.52427184466019,2.62135922330097,3.98058252427184,0.29126213592233,83.5,1.4149602984011,9.12621359223301,2.64077669902913,1,3.58734819703034,"Defensive Stopper"
"Karol Mets","St Pauli","Bundesliga",31,5.4,0.5,0.3,1.3,1.2,3.5,0.3,83.4,1.66135142611015,6,3.44,0.25,2.59794057044406,"Balanced Defender"
"Keane Lewis-Potter","Brentford","Premier League",23,2.4251062314604,3.17458575956588,0.784241598577343,1.24378142940126,0.524126808694523,4.06030675701417,2.69623624611371,73.35,2.08906399347424,5.82821499510995,2.72489804270259,0.75,2.80744009592268,"Balanced Defender"
"Kelvin Amian","Nantes","Ligue 1",26,3.03464203233256,1.33025404157044,0.540415704387991,2.28637413394919,0.540415704387991,2.24480369515012,1.53810623556582,80.1,1.46409919887645,5.0715935334873,2.35288683602771,0.5,2.28721773959677,"Balanced Defender"
"Kenny Lala","Brest","Ligue 1",32,5.34229111667682,1.65352331956948,1.21719804147205,2.28755161443173,0.843080845686951,5.92852952458314,4.27761231074708,77.05,2.42063443764141,9.05916198470182,3.86678399783389,0.25,3.81305237046711,"Elite Progressive CB"
"Kenny Tete","Fulham","Premier League",28,3.19616685456595,1.72491544532131,0.456595264937993,2.84103720405862,1.62344983089064,3.75422773393461,1.92784667418264,80.8,1.62049830694025,8.21871476888388,2.60766629086809,0.5,3.29461375344126,"Defensive Stopper"
"Keven Schlotterbeck","Bochum","Bundesliga",27,3.96236341919127,0.289441044198105,0.448817814036617,1.52420212812881,1.20006563288984,4.87392486445573,0.351225941223277,81.3,1.27595135475848,7.59819262547438,2.493194469194,0.5,2.97113832954571,"Balanced Defender"
"Kevin Akpoguma","Hoffenheim","Bundesliga",29,4.24263963142723,0.693993446500283,0.346996723250142,2.53032841410234,1.32621523072754,4.63017689521792,0.407327108329843,86.5,1.45924902425592,8.4867205400478,2.82318115745645,0.375,3.29121577171671,"Defensive Stopper"
"Kevin Danso","Lens","Ligue 1",25,4.42090395480226,0.832627118644068,0.385593220338983,1.19844632768362,1.22316384180791,6.11935028248588,0.0508474576271186,86.65,1.57036674107735,8.5409604519774,2.98559322033898,0.625,3.40208483202416,"Defensive Stopper"
"Kevin Mbabu","Augsburg","Bundesliga",28,3.69320957498779,3.07767464582316,0.87933561309233,2.24230581338544,1.0552027357108,5.23204689789937,4.44064484611627,63.1,2.40857437523386,8.5295554469956,3.44699560332193,0.5,3.68539638419222,"Elite Progressive CB"
"Kevin Vogt","Union Berlin","Bundesliga",32,4.37645418232212,0.627992327027411,0.112056477508284,0.808530819718862,0.560943491190908,5.90483839045996,0.0682335102350265,87.8,1.38031011801582,7.27431270136973,2.87706944020423,0.25,2.87221785761725,"Possession Defender"
"Ki-Jana Hoever","Auxerre","Ligue 1",22,3.34745762711864,2.5,1.01694915254237,2.16101694915254,0.889830508474576,3.85593220338983,3.30508474576271,70.8,2.1576616963981,6.90677966101695,3.00847457627119,0.75,3.15589857686433,"Ball Progressor"
"Kialonda","Lecce","Serie A",26,1.42723880597015,0.167910447761194,0.251865671641791,1.42723880597015,1.34328358208955,2.43470149253731,0.125932835820896,86.5,0.517145172921703,5.20522388059702,0.923507462686567,0.5,1.95492523334779,"Balanced Defender"
"Kieran Tierney","Real Sociedad","La Liga",26,5.59773828756058,1.59935379644588,0.581583198707593,2.68982229402262,0.726978998384491,3.78029079159935,1.89014539579968,76.3,2.22653576524979,7.19709208400646,3.9983844911147,0.5,3.22604193130185,"Ball Progressor"
"Kieran Trippier","Newcastle Utd","Premier League",33,7.18181442360649,1.57806967314491,2.06444205589212,2.45347846408038,0.895534014549062,5.59794856306484,7.08549316620452,79.35,3.17438803880794,8.94696104169428,4.94031652342186,0.25,4.08319352803146,"Elite Progressive CB"
"Kike Salas","Sevilla","La Liga",22,2.89660745157977,0.449161885194558,0.260830347523239,2.09457292475759,1.37240359800556,4.1812157049435,0.377226829696074,78.6,0.996067409822836,7.64819222770665,1.91762922502568,0.875,2.94648463224113,"Balanced Defender"
"Kiko Femenía","Villarreal","La Liga",33,5.10583798843857,2.35838462151605,0.522294155373906,2.00527409972539,1.68950039159332,5.07433465301655,1.74566517111394,86.35,2.36305279834588,8.76910914433526,4.00685664166956,0.25,3.71230386263893,"Elite Progressive CB"
"Kilian Fischer","Wolfsburg","Bundesliga",23,4.309969525468,1.99825859817153,0.470178493687418,2.50761863299956,0.744449281671746,3.29124945581193,1.52808010448411,78.6,2.00848998573443,6.54331737048324,3.38528515454941,0.75,2.99499120543874,"Balanced Defender"
"Kiliann Sildillia","Freiburg","Bundesliga",21,3.48837209302326,1.09634551495017,0.548172757475083,2.14285714285714,1.09634551495017,5.33222591362126,1.84385382059801,72.6,1.49432198119833,8.57142857142857,2.53156146179402,1,3.4417573639079,"Defensive Stopper"
"Kim Min-Jae","Bayern Munich","Bundesliga",27,6.56005989981123,0.635171461542053,0.301006556961519,1.53505939953441,1.75722232968909,6.2822661872903,0.0456852791878173,92.65,2.00480603795837,9.5745479165138,4.19010452450356,0.5,3.86693679013749,"Defensive Stopper"
"Kingsley Ehizibue","Udinese","Serie A",29,1.6975989168298,1.82094576184508,0.773280404428255,2.02744184876697,0.791294815957478,4.05488369753394,1.89992622370147,72.4,1.39693289391841,6.87362036225839,1.74693765483591,0.375,2.76825926624488,"Balanced Defender"
"Klaus Gjasula","Darmstadt 98","Bundesliga",33,4.62215700660308,0.528246515040352,0.396184886280264,2.90535583272194,1.25458547322084,4.55612619222304,0.462215700660308,82.4,1.51168558133672,8.71606749816581,2.98459280997799,0.25,3.35189448198443,"Defensive Stopper"
"Ko Itakura","Gladbach","Bundesliga",27,2.12794081979141,0.765704584040747,0.253880669415474,1.60380790686393,1.07191365510551,3.73150618481688,0.286138733931603,88.35,0.917478564529577,6.40722774678632,1.58304632549115,0.5,2.47750974984773,"Possession Defender"
"Koni De Winter","Genoa","Serie A",22,2.61730265876843,0.607831657253065,0.157769665243146,1.5274831243973,0.923990907838545,4.67171786747486,0.178846948615512,87.5,0.94607577747826,7.1231918997107,1.81351425816228,0.875,2.77788788090452,"Possession Defender"
"Konrad Laimer","Bayern Munich","Bundesliga",27,6.95971903536405,3.87878874440814,1.13920417932737,2.71994414454393,0.668999956155327,5.04041349512461,1.343455584682,88.3,3.62877496269392,8.42935759582386,5.72734691898169,0.5,4.16861726382473,"Elite Progressive CB"
"Konstantinos Koulierakis","Wolfsburg","Bundesliga",20,3.79254457050243,0.729335494327391,0.364667747163695,1.45867098865478,1.20340356564019,3.39141004862237,0.474068071312804,83,1.36548002261346,6.05348460291734,2.56726094003242,1,2.64523738992059,"Balanced Defender"
"Konstantinos Mavropanos","West Ham","Premier League",26,2.48229828850856,0.674083129584352,0.200024449877751,1.61017114914425,1.570195599022,3.79437652811736,0.0740097799511003,81.1,0.952547811929733,6.97474327628362,1.75901222493888,0.5,2.65454210765698,"Balanced Defender"
"Kristoffer Ajer","Brentford","Premier League",26,3.2507963814371,1.38531651796831,0.545107530473547,1.74703615526174,0.989604527151369,2.78812457865424,0.978501497106,76.8,1.54091817635229,5.52476526106735,2.50460443604958,0.5,2.45059684886112,"Balanced Defender"
"Krépin Diatta","Monaco","Ligue 1",24,5.97014925373134,3.58208955223881,1.71641791044776,2.76119402985075,1.19402985074627,5.97014925373134,2.91044776119403,76.5,3.48498312579695,9.92537313432836,5.01492537313433,0.75,4.59810519061729,"Elite Progressive CB"
"Kurt Zouma","West Ham","Premier League",28,1.68076109936575,0.221987315010571,0.126849894291755,0.72938689217759,0.919661733615222,3.01268498942918,0,83.8,0.554383111671428,4.66173361522199,1.09725158562368,0.5,1.80407332923517,"Balanced Defender"
"Kyle Walker","Manchester City","Premier League",34,5.5223789954508,1.7601704924385,0.731319788821866,1.40665762540099,0.578278980175038,4.60601194490292,1.60900748512476,88.1,2.32360598211015,6.59094855047895,4.01749559424588,0.25,3.04482695798774,"Ball Progressor"
"Kyle Walker-Peters","Southampton","Premier League",27,4.2871830020562,3.51610692254969,0.740233036326251,1.35709389993146,0.586017820424949,4.16381082933516,1.57299520219328,88.2,2.66966807154674,6.10692254969157,3.9787525702536,0.5,3.08814399352617,"Ball Progressor"
"Ladislav Krejčí","Girona","La Liga",25,5.31147540983607,1.06967213114754,0.295081967213115,0.848360655737705,1.25409836065574,3.72540983606557,0.405737704918033,90.1,1.84946919087127,5.82786885245902,3.61475409836066,0.5,2.67824833208621,"Possession Defender"
"Lars Ritzka","St Pauli","Bundesliga",26,2.04989154013015,0.780911062906725,0.488069414316703,4.78308026030369,1.07375271149675,3.41648590021692,1.85466377440347,71.5,0.991276665654324,9.27331887201735,1.54229934924078,0.5,3.35000632786694,"Defensive Stopper"
"Lasse Rosenboom","Holstein Kiel","Bundesliga",22,1.76470588235294,0.986159169550173,0.726643598615917,2.43944636678201,0.986159169550173,2.95847750865052,0.934256055363322,65.1,1.08527766384833,6.3840830449827,1.45328719723183,0.75,2.56443597903414,"Balanced Defender"
"Lautaro Valenti","Parma","Serie A",25,1.61953727506427,0.173521850899743,0.231362467866324,0.983290488431877,0.751928020565553,2.77634961439589,0.115681233933162,84.5,0.560067568146382,4.51156812339332,1.04113110539846,0.5,1.76199746427655,"Balanced Defender"
"Leandro Cabrera","Espanyol","La Liga",33,2.1645172533984,0.282328337399791,0.282328337399791,1.25479261066574,0.941094457999303,2.6036946671314,0.533286859532938,75.2,0.757237038683244,4.79958173579644,1.41164168699895,0.25,1.86796933621223,"Balanced Defender"
"Leart Paqarada","Köln","Bundesliga",28,3.76744186046512,2.17674418604651,1.84186046511628,1.75813953488372,0.837209302325581,4.68837209302326,7.70232558139535,68.3,2.45251817000465,7.28372093023256,3.13116279069767,0.5,3.33442354707163,"Ball Progressor"
"Leif Davis","Ipswich Town","Premier League",24,1.93583667517317,1.70616113744076,2.00145825738243,1.50929639081298,0.820269777615749,3.70761939482319,5.28253736784542,71.6,1.87485311405511,6.03718556325191,1.8439664600802,0.75,2.78269691459762,"Balanced Defender"
"Leny Yoro","Manchester Utd","Premier League",18,3.15336483576827,0.868585714079276,0.110923252554154,1.72623227988035,1.30133957601769,3.86436612187685,0.0554616262770769,92.25,1.16093999558179,6.89193797777489,2.23945318709267,1,2.82420739156518,"Possession Defender"
"Leo Skiri Østigård","Rennes","Ligue 1",24,4.27605624750069,0.313349633251834,0.201371749526615,1.22333661401148,0.953394917566114,4.1108919853459,0.101647996016928,85.4,1.27121540786165,6.28762351692349,2.69097360180115,0.75,2.63017321822171,"Balanced Defender"
"Leon Goretzka","Bayern Munich","Bundesliga",29,8.62641509433962,2.37735849056604,0.815094339622642,1.42641509433962,1.35849056603774,5.23018867924528,0.339622641509434,89.9,3.36823051505386,8.01509433962264,6.12679245283019,0.25,3.89172050790834,"Elite Progressive CB"
"Leonardo Balerdi","Marseille","Ligue 1",25,4.49618780224576,0.633855245164504,0.257456291506578,2.63446140756372,1.76287775453736,6.49653243724359,0.0792253674605282,89.95,1.46723302020822,10.8938715993447,2.95125477941326,0.625,4.07000468788669,"Defensive Stopper"
"Leonardo Spinazzola","Roma","Serie A",31,4.39395187870798,6.16636453526697,1.69732613711272,1.01876647989453,0.36987063282795,4.37726598549769,4.80924522083059,78.7,4.04319737564835,5.76590309822017,5.10291694133158,0.25,3.47574987972539,"Ball Progressor"
"Leopold Querfeld","Union Berlin","Bundesliga",20,2.5243274184316,0.154550658271322,0.515168860904408,1.28792215226102,0.978820835718374,3.40011448196909,0,80.8,0.887723448591074,5.66685746994848,1.57641671436749,1,2.33594662042097,"Balanced Defender"
"Levi Colwill","Chelsea","Premier League",21,3.70006960897569,0.77602344544814,0.375355665815419,1.87364512994294,1.12266342072184,4.13312703346479,0.486274096077351,86.15,1.36355421660278,7.12943558412958,2.53045114356467,1,2.97040236187999,"Balanced Defender"
"Lewis Cook","Bournemouth","Premier League",27,4.77501678979181,0.997313633310947,1.45063801208865,2.4479516453996,1.23908663532572,5.65144392209537,3.98925453324379,77.2,2.12049673403088,9.33848220282069,3.26393552719946,0.5,3.82694335445856,"Elite Progressive CB"
"Lewis Dunk","Brighton","Premier League",32,5.45179679079779,0.949671082960586,0.333524538551473,0.790751267501511,0.767077071822603,5.07004285551495,0.217811636198494,91.55,1.85457072845718,6.62787119483906,3.65094650766291,0.25,2.87173964983459,"Possession Defender"
"Lewis Hall","Newcastle Utd","Premier League",19,5.05710370031978,1.68570123343993,1.39789858382823,2.38465052535404,0.740063956144358,4.89264504339881,4.52261306532663,81.7,2.42843383819407,8.01735952489721,3.70854271356784,1,3.65828139274679,"Elite Progressive CB"
"Liberato Cacace","Empoli","Serie A",23,3.3895435015104,1.86971593147832,0.998731166857422,1.68805936544271,0.89112192055838,4.77831069290954,3.6587143741674,71.45,1.92656217796684,7.35749197891063,2.78161247349757,0.75,3.19932246485993,"Balanced Defender"
"Lilian Brassier","Rennes","Ligue 1",24,4.769001379783,1.10199950475538,0.319659819011702,1.06810733609855,1.49147337696895,5.17731482967036,0.41225028137523,84.3,1.73385807643872,7.73689554273785,3.30220062977195,0.75,3.24891189339684,"Balanced Defender"
"Lilian Raolisoa","Angers","Ligue 1",24,3.20940819423369,2.25341426403642,0.955993930197269,2.79969650986343,1.02427921092564,5.1896813353566,5.25796661608498,69.5,2.00807578662785,9.01365705614568,2.82701062215478,0.75,3.72682743149484,"Defensive Stopper"
"Lisandro Martínez","Manchester Utd","Premier League",26,6.01370645345517,1.18218161050828,0.462592804111936,2.05596801827527,1.64477441462022,4.16333523700742,0.462592804111936,89.4,2.13140192402495,7.86407766990291,4.08109651627641,0.5,3.40118407058085,"Elite Progressive CB"
"Lloyd Kelly","Juventus","Serie A",25,3.21563104908796,0.877194926507044,0.393049433692973,1.35908937500752,0.46408555361443,5.93586138379387,1.22807289710986,78.7,1.28566078858026,7.75903631241582,2.2802566000556,0.625,3.04567520915685,"Balanced Defender"
"Logan Costa","Villarreal","La Liga",23,4.48004536470451,0.757508150330754,0.171465454996317,1.34024257718199,0.755854016089154,4.49206409405518,0.290746913085019,85.65,1.47699358154031,6.58816068732633,2.99103047895501,0.75,2.80289563881402,"Balanced Defender"
"Lorenz Assignon","Rennes","Ligue 1",24,3.81638646100219,3.00203381774685,1.27863047055693,2.18673174422588,1.0471758973779,5.01706468809022,2.24880639095311,78.8666666666667,2.56120673845475,8.25097232969399,3.49064540370005,0.75,3.72864106095676,"Elite Progressive CB"
"Lorenzo De Silvestri","Bologna","Serie A",36,3.90566037735849,0.339622641509434,0.424528301886792,0.933962264150943,0.849056603773585,2.20754716981132,1.95283018867925,79.1,1.27123632468308,3.99056603773585,2.47924528301887,0.25,1.83476434119399,"Balanced Defender"
"Lorenzo Pirola","Salernitana","Serie A",21,2.58178158027177,0.588827377956719,0.0452944136889784,1.76648213387016,1.13236034222446,3.66884750880725,0.0905888273779567,83.5,0.887850998692594,6.56768998490186,1.78459989934575,1,2.6089473949476,"Balanced Defender"
"Loïc Bade","Sevilla","La Liga",24,2.54069556976741,0.480731593182628,0.244879760079346,2.07200121255287,1.23684071116814,5.29617780969395,0.173553986561853,84.2,0.912048006276867,8.60501973341496,1.7167099791335,0.75,3.18052512253523,"Defensive Stopper"
"Loïc Nego","Le Havre","Ligue 1",33,3.71158361640839,2.0360380450796,0.612661355389177,2.12803103504781,0.991946331104945,4.76994262601084,2.64092683103474,75.2,1.9250193116203,7.8899199921636,3.04136538787688,0.25,3.2621837222972,"Balanced Defender"
"Luca Caldirola","Monza","Serie A",32,2.35404016814573,0.420364315740308,0.210182157870154,1.05091078935077,1.21905651564689,2.43811303129379,0.168145726296123,90.8,0.82944257457753,4.70808033629145,1.58056982718356,0.25,1.88500113071845,"Possession Defender"
"Luca Marianucci","Empoli","Serie A",20,2.35734331150608,1.01028999064546,0.252572497661366,2.35734331150608,1.59962581852198,3.62020579981291,0.58933582787652,76.8,1.06601925413783,7.57717492984097,1.81852198316183,1,2.97636018060742,"Balanced Defender"
"Luca Netz","Gladbach","Bundesliga",21,2.93851184471423,1.67337113437924,1.49134866246913,1.88309040943403,0.909340105054441,4.5796778794309,2.2396632692107,79.3,1.92432676285421,7.37210839391937,2.43245556058023,1,3.26066322331749,"Balanced Defender"
"Luca Pellegrini","Lazio","Serie A",25,6.07310215557638,1.77132146204311,1.68697282099344,1.94001874414246,1.60262417994377,3.45829428303655,7.50702905342081,75.5,2.82510285380355,7.00093720712277,4.35238987816307,0.5,3.40582230365825,"Ball Progressor"
"Luca Ranieri","Fiorentina","Serie A",25,3.3296415818368,0.736790234033444,0.386993691670024,0.920519457582966,1.04225106696007,3.54943969320118,0.415171845026858,84.6,1.25983232769046,5.51221021774422,2.29250104271546,0.625,2.36719599639945,"Balanced Defender"
"Lucas","Cádiz","La Liga",22,2.74853801169591,1.75438596491228,1.28654970760234,2.74853801169591,0.994152046783626,5.38011695906433,4.21052631578947,73.7,1.82978199682665,9.12280701754386,2.35087719298246,0.75,3.69245490399382,"Defensive Stopper"
"Lucas Beraldo","Paris S-G","Ligue 1",20,4.89566313845279,0.513892342118349,0.357586843787739,1.83246607942033,1.36277260779996,5.38584659373446,0.156416494991831,92,1.56087170704069,8.58108528095475,3.14295481991902,1,3.4906742671027,"Defensive Stopper"
"Lucas Digne","Aston Villa","Premier League",31,2.52878443180354,1.22447056165735,1.37993985079184,2.12174478592141,0.963996957240761,3.87653439606347,5.55522943357731,75,1.61187476139489,6.96227613922565,2.00705888374506,0.25,2.85843274632565,"Balanced Defender"
"Lucas Hernández","Paris S-G","Ligue 1",27,7.35463593504453,1.41435306443164,0.565741225772656,2.45154531168151,1.27291775798848,5.84599266631744,0.895756940806705,89.8,2.59494655085673,9.57045573598743,4.97852278679937,0.5,4.09891534113892,"Elite Progressive CB"
